Datum,GameId,Saison,Heim,Gast,HeimTore,GastTore,HeimReg,GastReg,Ende,HeimSOG,GastSOG,HeimPIM,GastPIM,HeimTwId,HeimTw,GastTwId,GastTw
2024-11-07,2024020209,20242025,OTT,NYI,2,4,2,4,REG,30,25,6,8,8476341,A. Forsberg,8473575,S. Varlamov
2024-11-07,2024020210,20242025,TBL,PHI,1,2,1,1,SO,23,31,4,4,8476883,A. Vasilevskiy,8478905,I. Fedotov
2024-11-07,2024020211,20242025,FLA,NSH,6,2,6,2,REG,34,18,18,22,8475683,S. Bobrovsky,8475809,S. Wedgewood
2024-11-07,2024020212,20242025,NJD,MTL,5,3,5,3,REG,27,24,4,6,8474593,J. Markstrom,8478470,S. Montembeault
2024-11-07,2024020213,20242025,NYR,BUF,1,6,1,6,REG,26,22,8,8,8478048,I. Shesterkin,8480045,U. Luukkonen
2024-11-07,2024020214,20242025,CAR,PIT,5,1,5,1,REG,18,36,8,2,8481611,P. Kochetkov,8477968,A. Nedeljkovic
2024-11-07,2024020215,20242025,STL,UTA,2,4,2,4,REG,15,31,21,22,8480981,J. Hofer,8478971,C. Ingram
2024-11-07,2024020216,20242025,DAL,CHI,3,1,3,1,REG,40,26,6,6,8479979,J. Oettinger,8482821,A. Soderblom
2024-11-07,2024020217,20242025,WPG,COL,1,0,1,0,REG,28,35,2,4,8476945,C. Hellebuyck,8480382,A. Georgiev
2024-11-07,2024020218,20242025,LAK,VAN,2,4,2,4,REG,28,23,21,12,8475311,D. Kuemper,8480947,K. Lankinen
2024-11-07,2024020219,20242025,SJS,MIN,2,5,2,5,REG,26,31,6,6,8477970,V. Vanecek,8470594,M. Fleury
2024-11-08,2024020220,20242025,TOR,DET,3,1,3,1,REG,20,22,6,2,8476932,A. Stolarz,8475660,C. Talbot
2024-11-08,2024020221,20242025,WSH,PIT,2,4,2,4,REG,34,32,4,6,8479292,C. Lindgren,8482446,J. Blomqvist
2024-11-08,2024020222,20242025,ANA,MIN,2,5,2,5,REG,35,31,10,16,8480843,L. Dostal,8479406,F. Gustavsson
2024-11-08,2024020223,20242025,SEA,VGK,4,3,3,3,OT,32,24,8,2,8478916,J. Daccord,8478499,A. Hill
2024-11-09,2024020224,20242025,BUF,CGY,3,2,2,2,SO,19,26,6,6,8480045,U. Luukkonen,8478435,D. Vladar
2024-11-09,2024020225,20242025,FLA,PHI,4,3,3,3,SO,31,37,6,4,8475683,S. Bobrovsky,8481035,S. Ersson
2024-11-09,2024020226,20242025,BOS,OTT,2,3,2,2,OT,16,34,4,4,8480280,J. Swayman,8476999,L. Ullmark
2024-11-09,2024020227,20242025,TOR,MTL,4,1,4,1,REG,27,21,6,10,8479361,J. Woll,8478470,S. Montembeault
2024-11-09,2024020228,20242025,DET,NYR,0,4,0,4,REG,37,24,4,4,8478024,V. Husso,8471734,J. Quick
2024-11-09,2024020229,20242025,STL,WSH,1,8,1,8,REG,25,27,6,8,8476412,J. Binnington,8480313,L. Thompson
2024-11-09,2024020230,20242025,WPG,DAL,4,1,4,1,REG,25,33,15,27,8476945,C. Hellebuyck,8479193,C. DeSmith
2024-11-09,2024020231,20242025,NYI,NJD,3,4,3,3,OT,22,33,4,0,8478009,I. Sorokin,8474593,J. Markstrom
2024-11-09,2024020232,20242025,NSH,UTA,4,0,4,0,REG,21,27,9,13,8477424,J. Saros,8478971,C. Ingram
2024-11-09,2024020233,20242025,COL,CAR,6,4,6,4,REG,29,31,8,8,8480382,A. Georgiev,8477484,S. Martin
2024-11-09,2024020234,20242025,LAK,CBJ,5,2,5,2,REG,23,26,9,13,8479496,D. Rittich,8478007,E. Merzlikins
2024-11-09,2024020235,20242025,VAN,EDM,3,7,3,7,REG,20,31,6,4,8480947,K. Lankinen,8479973,S. Skinner
2024-11-10,2024020236,20242025,NJD,SJS,0,1,0,1,REG,44,27,6,4,8474596,J. Allen,8478406,M. Blackwood
2024-11-10,2024020237,20242025,CHI,MIN,2,1,1,1,OT,22,33,6,6,8475852,P. Mrazek,8479406,F. Gustavsson
2024-11-10,2024020238,20242025,ANA,CBJ,4,2,4,2,REG,30,40,4,4,8476434,J. Gibson,8480193,D. Tarasov
2024-11-11,2024020239,20242025,BUF,MTL,5,7,5,7,REG,18,23,12,10,8480045,U. Luukkonen,8480051,C. Primeau
2024-11-11,2024020240,20242025,PHI,SJS,4,3,3,3,SO,43,31,14,16,8481035,S. Ersson,8477970,V. Vanecek
2024-11-11,2024020241,20242025,PIT,DAL,1,7,1,7,REG,21,40,8,2,8477968,A. Nedeljkovic,8479979,J. Oettinger
2024-11-11,2024020242,20242025,CGY,LAK,3,1,3,1,REG,28,29,9,9,8481692,D. Wolf,8475311,D. Kuemper
2024-11-11,2024020243,20242025,COL,NSH,3,2,2,2,OT,32,30,4,4,8480382,A. Georgiev,8477424,J. Saros
2024-11-11,2024020244,20242025,VGK,CAR,2,5,2,5,REG,32,34,8,6,8481033,A. Schmid,8481611,P. Kochetkov
2024-11-12,2024020245,20242025,TOR,OTT,0,3,0,3,REG,27,41,8,10,8476932,A. Stolarz,8476999,L. Ullmark
2024-11-12,2024020246,20242025,FLA,NJD,1,4,1,4,REG,35,24,11,15,8481519,S. Knight,8474593,J. Markstrom
2024-11-12,2024020247,20242025,NYR,WPG,3,6,3,6,REG,36,33,4,6,8478048,I. Shesterkin,8476945,C. Hellebuyck
2024-11-12,2024020248,20242025,STL,BOS,2,3,2,3,REG,22,30,8,6,8476412,J. Binnington,8480280,J. Swayman
2024-11-12,2024020249,20242025,EDM,NYI,4,3,3,3,OT,42,22,2,4,8479973,S. Skinner,8478009,I. Sorokin
2024-11-12,2024020250,20242025,VAN,CGY,3,1,3,1,REG,32,29,4,6,8480947,K. Lankinen,8478435,D. Vladar
2024-11-12,2024020251,20242025,SEA,CBJ,5,2,5,2,REG,33,40,0,6,8478916,J. Daccord,8478007,E. Merzlikins
2024-11-13,2024020252,20242025,PIT,DET,2,3,2,2,OT,33,31,4,4,8477968,A. Nedeljkovic,8475660,C. Talbot
2024-11-13,2024020253,20242025,WSH,TOR,3,4,3,3,OT,27,34,4,2,8480313,L. Thompson,8479361,J. Woll
2024-11-13,2024020254,20242025,UTA,CAR,4,1,4,1,REG,21,50,25,2,8478872,K. Vejmelka,8481611,P. Kochetkov
2024-11-13,2024020255,20242025,COL,LAK,4,2,4,2,REG,26,15,2,6,8480382,A. Georgiev,8475311,D. Kuemper
2024-11-13,2024020256,20242025,ANA,VGK,2,3,2,3,REG,24,39,6,6,8480843,L. Dostal,8478499,A. Hill
2024-11-14,2024020257,20242025,BUF,STL,4,3,3,3,OT,33,27,2,6,8482221,D. Levi,8476412,J. Binnington
2024-11-14,2024020258,20242025,OTT,PHI,4,5,4,4,OT,37,19,4,12,8476999,L. Ullmark,8478905,I. Fedotov
2024-11-14,2024020259,20242025,TBL,WPG,4,1,4,1,REG,29,24,10,6,8476883,A. Vasilevskiy,8477480,E. Comrie
2024-11-14,2024020260,20242025,FLA,NJD,2,6,2,6,REG,27,29,17,17,8475683,S. Bobrovsky,8474596,J. Allen
2024-11-14,2024020261,20242025,NYR,SJS,3,2,3,2,REG,35,27,6,4,8478048,I. Shesterkin,8478406,M. Blackwood
2024-11-14,2024020262,20242025,DAL,BOS,7,2,7,2,REG,38,25,9,19,8479979,J. Oettinger,8480280,J. Swayman
2024-11-14,2024020263,20242025,MIN,MTL,3,0,3,0,REG,28,19,8,8,8479406,F. Gustavsson,8478470,S. Montembeault
2024-11-14,2024020264,20242025,EDM,NSH,3,2,2,2,OT,34,22,4,8,8475717,C. Pickard,8475809,S. Wedgewood
2024-11-14,2024020265,20242025,VAN,NYI,2,5,2,5,REG,26,32,13,7,8480947,K. Lankinen,8473575,S. Varlamov
2024-11-14,2024020266,20242025,SEA,CHI,3,1,3,1,REG,26,19,2,6,8478916,J. Daccord,8475852,P. Mrazek
2024-11-15,2024020267,20242025,CBJ,PIT,6,2,6,2,REG,39,23,8,10,8478007,E. Merzlikins,8477465,T. Jarry
2024-11-15,2024020268,20242025,COL,WSH,2,5,2,5,REG,19,20,4,2,8481529,T. Miner,8479292,C. Lindgren
2024-11-15,2024020269,20242025,CGY,NSH,2,0,2,0,REG,33,29,11,15,8481692,D. Wolf,8477424,J. Saros
2024-11-15,2024020270,20242025,UTA,VGK,2,4,2,4,REG,32,29,11,23,8478872,K. Vejmelka,8478499,A. Hill
2024-11-15,2024020271,20242025,ANA,DET,6,4,6,4,REG,29,25,8,8,8476434,J. Gibson,8479312,A. Lyon
2024-11-16,2024020272,20242025,BOS,STL,2,3,2,2,OT,18,31,4,4,8476914,J. Korpisalo,8476412,J. Binnington
2024-11-16,2024020273,20242025,SEA,NYI,3,2,3,2,REG,27,24,2,6,8478916,J. Daccord,8478009,I. Sorokin
2024-11-16,2024020274,20242025,TOR,EDM,4,3,3,3,OT,22,30,17,8,8476932,A. Stolarz,8479973,S. Skinner
2024-11-16,2024020275,20242025,MTL,CBJ,5,1,5,1,REG,30,26,13,13,8478470,S. Montembeault,8480193,D. Tarasov
2024-11-16,2024020276,20242025,TBL,NJD,4,0,4,0,REG,26,29,8,6,8476883,A. Vasilevskiy,8474593,J. Markstrom
2024-11-16,2024020277,20242025,FLA,WPG,5,0,5,0,REG,31,27,31,43,8475683,S. Bobrovsky,8476945,C. Hellebuyck
2024-11-16,2024020278,20242025,PHI,BUF,5,2,5,2,REG,32,25,10,12,8478905,I. Fedotov,8482221,D. Levi
2024-11-16,2024020279,20242025,PIT,SJS,4,3,3,3,SO,36,29,8,2,8477968,A. Nedeljkovic,8478406,M. Blackwood
2024-11-16,2024020280,20242025,CAR,OTT,4,0,4,0,REG,28,24,8,8,8477484,S. Martin,8476341,A. Forsberg
2024-11-16,2024020281,20242025,MIN,DAL,1,2,1,2,REG,23,40,12,14,8479406,F. Gustavsson,8479979,J. Oettinger
2024-11-16,2024020282,20242025,LAK,DET,4,1,4,1,REG,41,18,0,2,8479496,D. Rittich,8475660,C. Talbot
2024-11-16,2024020283,20242025,VAN,CHI,4,1,4,1,REG,33,29,2,6,8481668,A. Silovs,8482821,A. Soderblom
2024-11-17,2024020284,20242025,CAR,STL,4,1,4,1,REG,24,30,2,6,8481611,P. Kochetkov,8480981,J. Hofer
2024-11-17,2024020285,20242025,VAN,NSH,3,5,3,5,REG,27,22,4,2,8480947,K. Lankinen,8477424,J. Saros
2024-11-17,2024020286,20242025,VGK,WSH,2,5,2,5,REG,42,25,2,2,8478492,I. Samsonov,8480313,L. Thompson
2024-11-17,2024020287,20242025,SEA,NYR,0,2,0,2,REG,24,23,0,2,8475831,P. Grubauer,8471734,J. Quick
2024-11-18,2024020288,20242025,BOS,CBJ,1,5,1,5,REG,29,28,11,19,8480280,J. Swayman,8478007,E. Merzlikins
2024-11-18,2024020289,20242025,PHI,COL,2,3,2,3,REG,26,29,12,10,8482783,A. Kolosov,8481020,J. Annunen
2024-11-18,2024020290,20242025,MTL,EDM,3,0,3,0,REG,25,30,8,6,8478470,S. Montembeault,8475717,C. Pickard
2024-11-18,2024020291,20242025,DAL,ANA,2,4,2,4,REG,36,27,4,4,8479193,C. DeSmith,8480843,L. Dostal
2024-11-18,2024020292,20242025,UTA,WSH,2,6,2,6,REG,26,24,13,15,8478872,K. Vejmelka,8479292,C. Lindgren
2024-11-18,2024020293,20242025,SJS,DET,5,4,4,4,OT,34,20,4,8,8478406,M. Blackwood,8475660,C. Talbot
2024-11-19,2024020294,20242025,OTT,EDM,2,5,2,5,REG,29,31,13,11,8476999,L. Ullmark,8479973,S. Skinner
2024-11-19,2024020295,20242025,PIT,TBL,2,3,2,2,OT,19,35,6,4,8477465,T. Jarry,8476883,A. Vasilevskiy
2024-11-19,2024020296,20242025,STL,MIN,2,4,2,4,REG,24,28,6,6,8476412,J. Binnington,8479406,F. Gustavsson
2024-11-19,2024020297,20242025,WPG,FLA,6,3,6,3,REG,27,23,10,10,8476945,C. Hellebuyck,8475683,S. Bobrovsky
2024-11-19,2024020298,20242025,CHI,ANA,2,3,2,3,REG,20,24,4,2,8482821,A. Soderblom,8476434,J. Gibson
2024-11-19,2024020299,20242025,CGY,NYI,2,1,1,1,SO,31,29,6,2,8481692,D. Wolf,8473575,S. Varlamov
2024-11-19,2024020300,20242025,VAN,NYR,3,4,3,4,REG,24,33,6,8,8481668,A. Silovs,8478048,I. Shesterkin
2024-11-20,2024020301,20242025,TOR,VGK,3,0,3,0,REG,26,31,12,10,8479361,J. Woll,8478499,A. Hill
2024-11-20,2024020302,20242025,PHI,CAR,1,4,1,4,REG,19,37,2,6,8478905,I. Fedotov,8481611,P. Kochetkov
2024-11-20,2024020303,20242025,DAL,SJS,5,2,5,2,REG,31,23,6,8,8479979,J. Oettinger,8478406,M. Blackwood
2024-11-20,2024020304,20242025,SEA,NSH,3,0,3,0,REG,37,24,6,6,8478916,J. Daccord,8477424,J. Saros
2024-11-20,2024020305,20242025,LAK,BUF,0,1,0,1,REG,23,19,6,10,8479496,D. Rittich,8480045,U. Luukkonen
2024-11-21,2024020306,20242025,BOS,UTA,1,0,1,0,REG,31,22,18,24,8476914,J. Korpisalo,8478872,K. Vejmelka
2024-11-21,2024020307,20242025,OTT,VGK,2,3,2,3,REG,40,32,6,6,8476999,L. Ullmark,8478492,I. Samsonov
2024-11-21,2024020308,20242025,DET,NYI,2,1,2,1,REG,31,23,2,6,8479312,A. Lyon,8478009,I. Sorokin
2024-11-21,2024020309,20242025,NJD,CAR,4,2,4,2,REG,21,22,4,6,8474593,J. Markstrom,8477484,S. Martin
2024-11-21,2024020310,20242025,WSH,COL,1,2,1,2,REG,29,27,6,4,8480313,L. Thompson,8480382,A. Georgiev
2024-11-21,2024020311,20242025,CBJ,TBL,7,6,6,6,OT,43,30,4,2,8478007,E. Merzlikins,8477992,J. Johansson
2024-11-21,2024020312,20242025,STL,SJS,3,2,2,2,SO,31,24,4,2,8476412,J. Binnington,8482137,Y. Askarov
2024-11-21,2024020313,20242025,CHI,FLA,3,1,3,1,REG,20,33,4,2,8475852,P. Mrazek,8481519,S. Knight
2024-11-21,2024020314,20242025,CGY,NYR,3,2,3,2,REG,49,29,2,8,8481692,D. Wolf,8478048,I. Shesterkin
2024-11-21,2024020315,20242025,EDM,MIN,3,5,3,5,REG,31,26,7,9,8479973,S. Skinner,8470594,M. Fleury
2024-11-22,2024020316,20242025,PIT,WPG,1,4,1,4,REG,18,30,11,11,8477465,T. Jarry,8476945,C. Hellebuyck
2024-11-22,2024020317,20242025,ANA,BUF,2,3,2,2,OT,24,32,11,11,8476434,J. Gibson,8480045,U. Luukkonen
2024-11-23,2024020318,20242025,PHI,CHI,3,2,2,2,OT,37,21,2,6,8482783,A. Kolosov,8475852,P. Mrazek
2024-11-23,2024020319,20242025,CGY,MIN,4,3,3,3,SO,31,23,8,6,8478435,D. Vladar,8479406,F. Gustavsson
2024-11-23,2024020320,20242025,LAK,SEA,2,1,2,1,REG,21,20,8,4,8479496,D. Rittich,8478916,J. Daccord
2024-11-23,2024020321,20242025,FLA,COL,4,7,4,7,REG,31,25,2,10,8475683,S. Bobrovsky,8480382,A. Georgiev
2024-11-23,2024020322,20242025,MTL,VGK,2,6,2,6,REG,17,28,2,4,8478470,S. Montembeault,8478499,A. Hill
2024-11-23,2024020323,20242025,OTT,VAN,3,4,3,4,REG,29,21,31,30,8476999,L. Ullmark,8480947,K. Lankinen
2024-11-23,2024020324,20242025,DET,BOS,1,2,1,2,REG,20,29,4,8,8475660,C. Talbot,8480280,J. Swayman
2024-11-23,2024020325,20242025,TBL,DAL,2,4,2,4,REG,29,28,6,6,8476883,A. Vasilevskiy,8479979,J. Oettinger
2024-11-23,2024020326,20242025,PIT,UTA,1,6,1,6,REG,28,30,8,8,8477968,A. Nedeljkovic,8478872,K. Vejmelka
2024-11-23,2024020327,20242025,WSH,NJD,2,3,2,3,REG,25,33,17,11,8479292,C. Lindgren,8474596,J. Allen
2024-11-23,2024020328,20242025,CBJ,CAR,5,4,4,4,SO,32,36,8,10,8478007,E. Merzlikins,8481611,P. Kochetkov
2024-11-23,2024020329,20242025,NSH,WPG,4,1,4,1,REG,36,24,6,8,8477424,J. Saros,8477480,E. Comrie
2024-11-23,2024020330,20242025,NYI,STL,3,1,3,1,REG,31,25,2,4,8478009,I. Sorokin,8476412,J. Binnington
2024-11-23,2024020331,20242025,SJS,BUF,2,4,2,4,REG,33,31,10,14,8478406,M. Blackwood,8473503,J. Reimer
2024-11-23,2024020332,20242025,EDM,NYR,6,2,6,2,REG,40,34,6,6,8479973,S. Skinner,8471734,J. Quick
2024-11-24,2024020333,20242025,TOR,UTA,3,2,3,2,REG,35,26,4,10,8479361,J. Woll,8478872,K. Vejmelka
2024-11-25,2024020334,20242025,TBL,COL,8,2,8,2,REG,33,25,6,4,8476883,A. Vasilevskiy,8481020,J. Annunen
2024-11-25,2024020335,20242025,FLA,WSH,1,4,1,4,REG,21,31,10,10,8481519,S. Knight,8480313,L. Thompson
2024-11-25,2024020336,20242025,NJD,NSH,5,2,5,2,REG,46,22,23,2,8474593,J. Markstrom,8477424,J. Saros
2024-11-25,2024020337,20242025,NYR,STL,2,5,2,5,REG,29,44,8,8,8478048,I. Shesterkin,8480981,J. Hofer
2024-11-25,2024020338,20242025,PHI,VGK,4,5,4,4,SO,36,30,2,6,8478905,I. Fedotov,8478492,I. Samsonov
2024-11-25,2024020339,20242025,CAR,DAL,6,4,6,4,REG,34,19,2,4,8477484,S. Martin,8479979,J. Oettinger
2024-11-25,2024020340,20242025,OTT,CGY,4,3,4,3,REG,30,27,6,18,8476341,A. Forsberg,8481692,D. Wolf
2024-11-25,2024020341,20242025,NYI,DET,2,4,2,4,REG,29,21,8,10,8473575,S. Varlamov,8479312,A. Lyon
2024-11-25,2024020342,20242025,MIN,WPG,1,4,1,4,REG,44,32,8,6,8479406,F. Gustavsson,8476945,C. Hellebuyck
2024-11-25,2024020343,20242025,ANA,SEA,2,3,2,3,REG,23,28,10,6,8480843,L. Dostal,8478916,J. Daccord
2024-11-25,2024020344,20242025,SJS,LAK,7,2,7,2,REG,21,24,4,10,8482137,Y. Askarov,8479496,D. Rittich
2024-11-26,2024020345,20242025,BOS,VAN,0,2,0,2,REG,33,15,2,6,8480280,J. Swayman,8480947,K. Lankinen
2024-11-26,2024020346,20242025,MTL,UTA,2,3,2,2,OT,13,29,20,8,8478470,S. Montembeault,8478872,K. Vejmelka
2024-11-27,2024020347,20242025,BUF,MIN,0,1,0,1,REG,39,30,0,4,8480045,U. Luukkonen,8479406,F. Gustavsson
2024-11-27,2024020348,20242025,NJD,STL,0,3,0,3,REG,32,20,6,8,8474593,J. Markstrom,8476412,J. Binnington
2024-11-27,2024020349,20242025,CAR,NYR,4,3,4,3,REG,31,22,4,8,8477484,S. Martin,8478048,I. Shesterkin
2024-11-27,2024020350,20242025,DET,CGY,2,1,1,1,OT,27,25,8,6,8475660,C. Talbot,8478435,D. Vladar
2024-11-27,2024020351,20242025,TBL,WSH,4,5,4,5,REG,28,32,11,11,8476883,A. Vasilevskiy,8479292,C. Lindgren
2024-11-27,2024020352,20242025,FLA,TOR,5,1,5,1,REG,24,24,6,10,8475683,S. Bobrovsky,8476932,A. Stolarz
2024-11-27,2024020353,20242025,NYI,BOS,3,6,3,6,REG,24,21,0,2,8478009,I. Sorokin,8476914,J. Korpisalo
2024-11-27,2024020354,20242025,PIT,VAN,5,4,5,4,REG,23,29,2,8,8477465,T. Jarry,8481668,A. Silovs
2024-11-27,2024020355,20242025,CBJ,MTL,3,4,3,3,OT,24,23,11,13,8478007,E. Merzlikins,8480051,C. Primeau
2024-11-27,2024020356,20242025,NSH,PHI,2,3,2,2,OT,27,23,4,6,8477424,J. Saros,8482783,A. Kolosov
2024-11-27,2024020357,20242025,CHI,DAL,6,2,6,2,REG,26,27,8,4,8475852,P. Mrazek,8479193,C. DeSmith
2024-11-27,2024020358,20242025,COL,VGK,2,1,1,1,SO,34,19,2,4,8480382,A. Georgiev,8478499,A. Hill
2024-11-27,2024020359,20242025,LAK,WPG,4,1,4,1,REG,33,14,8,6,8479496,D. Rittich,8476945,C. Hellebuyck
2024-11-27,2024020360,20242025,SEA,ANA,2,5,2,5,REG,44,33,6,22,8478916,J. Daccord,8476434,J. Gibson
2024-11-27,2024020361,20242025,SJS,OTT,3,4,3,4,REG,39,11,4,4,8478406,M. Blackwood,8476999,L. Ullmark
2024-11-29,2024020362,20242025,PHI,NYR,3,1,3,1,REG,35,23,0,2,8478905,I. Fedotov,8478048,I. Shesterkin
2024-11-29,2024020363,20242025,MIN,CHI,3,2,3,2,REG,29,23,4,4,8470594,M. Fleury,8475852,P. Mrazek
2024-11-29,2024020364,20242025,BUF,VAN,3,4,3,3,OT,34,22,8,10,8480045,U. Luukkonen,8480947,K. Lankinen
2024-11-29,2024020365,20242025,DET,NJD,4,5,4,5,REG,28,29,11,13,8475660,C. Talbot,8474593,J. Markstrom
2024-11-29,2024020366,20242025,WSH,NYI,5,4,4,4,OT,26,24,4,8,8480313,L. Thompson,8473575,S. Varlamov
2024-11-29,2024020367,20242025,CAR,FLA,3,6,3,6,REG,31,30,6,10,8477484,S. Martin,8475683,S. Bobrovsky
2024-11-29,2024020368,20242025,CBJ,CGY,5,2,5,2,REG,34,29,21,19,8478007,E. Merzlikins,8481692,D. Wolf
2024-11-29,2024020369,20242025,NSH,TBL,2,3,2,2,OT,31,28,10,6,8477424,J. Saros,8477992,J. Johansson
2024-11-29,2024020370,20242025,ANA,LAK,1,2,1,2,REG,31,18,6,8,8476434,J. Gibson,8481707,E. Portillo
2024-11-29,2024020371,20242025,SJS,SEA,8,5,8,5,REG,27,31,17,7,8477970,V. Vanecek,8475831,P. Grubauer
2024-11-29,2024020372,20242025,BOS,PIT,1,2,1,2,REG,31,36,6,8,8480280,J. Swayman,8477465,T. Jarry
2024-11-29,2024020373,20242025,DAL,COL,5,3,5,3,REG,24,32,10,6,8479979,J. Oettinger,8480382,A. Georgiev
2024-11-29,2024020374,20242025,VGK,WPG,4,3,4,3,REG,30,25,6,4,8478499,A. Hill,8477480,E. Comrie
2024-11-29,2024020375,20242025,UTA,EDM,3,4,3,3,OT,31,32,6,2,8478872,K. Vejmelka,8475717,C. Pickard
2024-11-30,2024020376,20242025,NYR,MTL,4,3,4,3,REG,28,28,17,23,8471734,J. Quick,8478470,S. Montembeault
2024-11-30,2024020377,20242025,FLA,CAR,6,0,6,0,REG,35,20,8,16,8481519,S. Knight,8477484,S. Martin
2024-11-30,2024020378,20242025,TBL,TOR,3,5,3,5,REG,41,29,2,4,8476883,A. Vasilevskiy,8479361,J. Woll
2024-11-30,2024020379,20242025,NJD,WSH,5,6,5,6,REG,27,32,14,10,8474596,J. Allen,8479292,C. Lindgren
2024-11-30,2024020380,20242025,PIT,CGY,6,2,6,2,REG,43,32,6,20,8477968,A. Nedeljkovic,8478435,D. Vladar
2024-11-30,2024020381,20242025,STL,PHI,2,3,2,2,OT,27,31,4,6,8476412,J. Binnington,8482783,A. Kolosov
2024-11-30,2024020382,20242025,LAK,OTT,5,2,5,2,REG,27,22,2,2,8479496,D. Rittich,8476341,A. Forsberg
2024-11-30,2024020383,20242025,NYI,BUF,3,0,3,0,REG,20,29,4,6,8478009,I. Sorokin,8473503,J. Reimer
2024-11-30,2024020384,20242025,MIN,NSH,3,2,2,2,OT,28,27,11,11,8479406,F. Gustavsson,8477424,J. Saros
2024-11-30,2024020385,20242025,COL,EDM,1,4,1,4,REG,28,32,8,14,8480382,A. Georgiev,8479973,S. Skinner
2024-11-30,2024020386,20242025,VGK,UTA,0,6,0,6,REG,29,28,11,11,8478492,I. Samsonov,8483530,J. Stauber
2024-11-30,2024020387,20242025,SEA,SJS,2,4,2,4,REG,38,23,2,4,8478916,J. Daccord,8478406,M. Blackwood
2024-12-01,2024020388,20242025,DET,VAN,4,5,4,4,OT,31,32,8,6,8478024,V. Husso,8480947,K. Lankinen
2024-12-01,2024020389,20242025,BOS,MTL,6,3,6,3,REG,30,28,16,16,8480280,J. Swayman,8480051,C. Primeau
2024-12-01,2024020390,20242025,CHI,CBJ,3,6,3,6,REG,31,36,9,27,8475852,P. Mrazek,8478007,E. Merzlikins
2024-12-01,2024020391,20242025,DAL,WPG,3,1,3,1,REG,31,27,4,10,8479979,J. Oettinger,8476945,C. Hellebuyck
2024-12-01,2024020392,20242025,ANA,OTT,4,3,3,3,SO,34,31,12,10,8480843,L. Dostal,8476999,L. Ullmark
2024-12-02,2024020393,20242025,NYR,NJD,1,5,1,5,REG,39,28,10,10,8478048,I. Shesterkin,8474593,J. Markstrom
2024-12-02,2024020394,20242025,TOR,CHI,4,1,4,1,REG,22,28,8,4,8476932,A. Stolarz,8482821,A. Soderblom
2024-12-02,2024020395,20242025,UTA,DAL,1,2,1,2,REG,37,21,6,4,8478872,K. Vejmelka,8479193,C. DeSmith
2024-12-03,2024020396,20242025,BOS,DET,3,2,2,2,OT,35,25,12,12,8476914,J. Korpisalo,8478024,V. Husso
2024-12-03,2024020397,20242025,BUF,COL,4,5,4,5,REG,30,41,2,4,8480045,U. Luukkonen,8475809,S. Wedgewood
2024-12-03,2024020398,20242025,MTL,NYI,2,1,1,1,OT,27,31,6,4,8478470,S. Montembeault,8478009,I. Sorokin
2024-12-03,2024020399,20242025,PIT,FLA,5,4,4,4,OT,16,41,4,4,8477465,T. Jarry,8481519,S. Knight
2024-12-03,2024020400,20242025,WSH,SJS,1,2,1,1,OT,28,31,18,6,8480313,L. Thompson,8478406,M. Blackwood
2024-12-03,2024020401,20242025,CAR,SEA,2,4,2,4,REG,19,28,4,2,8481611,P. Kochetkov,8478916,J. Daccord
2024-12-03,2024020402,20242025,MIN,VAN,3,2,2,2,OT,29,32,6,2,8479406,F. Gustavsson,8480947,K. Lankinen
2024-12-03,2024020403,20242025,WPG,STL,1,4,1,4,REG,23,32,6,4,8476945,C. Hellebuyck,8480981,J. Hofer
2024-12-03,2024020404,20242025,CGY,CBJ,3,0,3,0,REG,22,16,2,8,8478435,D. Vladar,8478007,E. Merzlikins
2024-12-03,2024020405,20242025,VGK,EDM,1,0,1,0,REG,16,28,0,0,8478499,A. Hill,8479973,S. Skinner
2024-12-04,2024020406,20242025,TOR,NSH,3,2,3,2,REG,28,24,4,6,8479361,J. Woll,8477424,J. Saros
2024-12-04,2024020407,20242025,CHI,BOS,2,4,2,4,REG,22,27,8,4,8475852,P. Mrazek,8480280,J. Swayman
2024-12-04,2024020408,20242025,ANA,VGK,1,4,1,4,REG,20,33,4,2,8476434,J. Gibson,8478492,I. Samsonov
2024-12-04,2024020409,20242025,LAK,DAL,3,2,3,2,REG,17,28,4,2,8479496,D. Rittich,8479979,J. Oettinger
2024-12-05,2024020410,20242025,BUF,WPG,2,3,2,2,OT,30,31,25,23,8480045,U. Luukkonen,8476945,C. Hellebuyck
2024-12-05,2024020411,20242025,MTL,NSH,3,0,3,0,REG,30,29,8,6,8478470,S. Montembeault,8481020,J. Annunen
2024-12-05,2024020412,20242025,OTT,DET,2,1,2,1,REG,32,20,8,12,8476999,L. Ullmark,8478024,V. Husso
2024-12-05,2024020413,20242025,TBL,SJS,8,1,8,1,REG,35,21,6,2,8476883,A. Vasilevskiy,8478406,M. Blackwood
2024-12-05,2024020414,20242025,PHI,FLA,5,7,5,7,REG,34,28,14,12,8482783,A. Kolosov,8481519,S. Knight
2024-12-05,2024020415,20242025,CAR,COL,5,3,5,3,REG,35,19,6,8,8481611,P. Kochetkov,8475809,S. Wedgewood
2024-12-05,2024020416,20242025,NYI,SEA,2,5,2,5,REG,29,25,4,6,8478009,I. Sorokin,8478916,J. Daccord
2024-12-05,2024020417,20242025,CGY,STL,3,4,3,3,OT,39,24,8,10,8478435,D. Vladar,8476412,J. Binnington
